patrol_rank,spatial_cell_id,cell_lat,cell_lon,forecasted_count,severity_score,persistence_score,persistence_score.1,stability_class,priority_score,police_station,pred_lgbm,pred_rolling,pred_lag1,ranking_basis
250,CELL_2593_15513,12.967601044444445,77.567691775,28.568630254684905,1.3055555555555556,1.0,0.4570379962748482,Volatile,0.008819,CHAMARAJPET,39.67648460675785,19.666666666666668,36.0,April-2024-proxy (last observed window)
251,CELL_2595_15528,12.97845144375,77.64102630000001,26.84038986430244,4.3125,1.0,0.0666956901735653,Volatile,0.008767,JEEVANBHEEMANAGAR,15.2019493215122,38.0,16.0,April-2024-proxy (last observed window)
252,CELL_2582_15536,12.912192463636364,77.68146296363636,23.59115029987664,1.0,1.0,0.625982357801266,Persistent,0.008641,BELLANDUR,17.455751499383197,27.0,22.0,April-2024-proxy (last observed window)
253,CELL_2587_15506,12.938064115555555,77.53320507111111,27.997506836595942,1.0444444444444445,1.0,0.0,Volatile,0.008594,BANASHANKARI,24.154200849646383,19.33333333333333,45.0,April-2024-proxy (last observed window)
254,CELL_2601_15515,13.007151545454546,77.57916775454545,27.768500022177623,1.4393939393939394,1.0,0.3848892380764801,Volatile,0.008589,SADASHIVANAGAR,27.67583344422145,24.666666666666668,33.0,April-2024-proxy (last observed window)
255,CELL_2590_15514,12.953678807142856,77.57289239285714,27.90664697827415,1.0714285714285714,1.0,0.0,Volatile,0.00857,V.V.PURAM (C.PET),32.53323489137075,26.0,28.0,April-2024-proxy (last observed window)
256,CELL_2601_15518,13.00665387,77.5927619775,27.67877919131928,1.025,1.0,0.1963410600662845,Volatile,0.00849,R.T. NAGAR,21.72722928992971,22.666666666666668,40.0,April-2024-proxy (last observed window)
257,CELL_2587_15540,12.937189471428573,77.70205968571429,27.55289055201088,1.1428571428571428,1.0,0.0514457832886849,Volatile,0.008471,HAL OLD AIRPORT,18.097786093387704,43.66666666666666,7.0,April-2024-proxy (last observed window)
258,CELL_2604_15506,13.021404846666666,77.53191100000001,27.038868738555465,2.0,1.0,0.4128955003050257,Volatile,0.008451,RAJAJINAGAR,25.194343692777323,35.0,15.0,April-2024-proxy (last observed window)
259,CELL_2600_15505,13.001788905882352,77.5260012235294,22.45421437329304,2.0588235294117645,1.0,0.5586527671180377,Persistent,0.008386,RAJAJINAGAR,20.10440519979852,26.666666666666668,17.0,April-2024-proxy (last observed window)
260,CELL_2596_15528,12.98387288235294,77.64064355294119,26.10884145392575,2.794117647058824,1.0,0.3966758748400657,Volatile,0.008279,JEEVANBHEEMANAGAR,20.37754060296209,23.666666666666668,34.0,April-2024-proxy (last observed window)
261,CELL_2609_15499,13.04886094736842,77.49781970701754,21.86262190415027,2.3157894736842106,1.0,0.6070644663556316,Persistent,0.008199,CHIKKABANAVARA,20.813109520751347,24.0,19.0,April-2024-proxy (last observed window)
262,CELL_2581_15514,12.907904557894735,77.57298325263157,26.451948648199096,1.2894736842105263,1.0,0.2701258539070428,Volatile,0.008147,J.P. NAGAR,34.42640990766214,16.333333333333332,38.0,April-2024-proxy (last observed window)
263,CELL_2582_15535,12.91333873,77.67794178,26.411121087555173,1.0,1.0,0.455124886887932,Volatile,0.008088,BELLANDUR,16.222272104442535,40.333333333333336,10.0,April-2024-proxy (last observed window)
264,CELL_2591_15509,12.9559554,77.54635412592592,26.217651789461364,1.3703703703703705,1.0,0.3398680885637212,Volatile,0.008086,BYATARAYANAPURA,26.42159228064014,25.666666666666668,27.0,April-2024-proxy (last observed window)
265,CELL_2599_15521,12.997548742857145,77.60751701904762,26.062214498542875,1.0952380952380951,1.0,0.334266054340495,Volatile,0.007993,PULIKESHINAGAR(F.TOWN),27.14440582604771,28.666666666666668,21.0,April-2024-proxy (last observed window)
266,CELL_2586_15517,12.931807186666669,77.58605152666665,25.98084623749158,1.0666666666666669,1.0,0.3833672605877962,Volatile,0.007963,JAYANAGARA,34.9042311874579,29.0,15.0,April-2024-proxy (last observed window)
267,CELL_2619_15517,13.099327912500002,77.58817075,25.649474555570382,1.1875,1.0,0.3549423604078097,Volatile,0.007878,YELAHANKA,18.74737277785192,39.0,8.0,April-2024-proxy (last observed window)
268,CELL_2608_15502,13.041848386111113,77.514503975,25.181917725260007,1.9722222222222223,1.0,0.3229402158412888,Volatile,0.007851,PEENYA,20.242921959633367,20.666666666666668,36.0,April-2024-proxy (last observed window)
269,CELL_2583_15530,12.917223944444444,77.65174584444443,21.446273010302967,1.0,1.0,0.5434492451255784,Persistent,0.007832,HSR LAYOUT,16.231365051514832,31.0,9.0,April-2024-proxy (last observed window)
270,CELL_2593_15521,12.969945546666668,77.60676634666667,25.56803620960013,1.0,1.0,0.1948315106163826,Volatile,0.007823,ASHOK NAGAR,24.506847714667305,32.333333333333336,15.0,April-2024-proxy (last observed window)
271,CELL_2596_15517,12.9812264,77.58809358333333,25.384569684800745,1.0,1.0,0.337862459568271,Volatile,0.007765,CUBBON PARK,29.256181757337067,24.666666666666668,24.0,April-2024-proxy (last observed window)
272,CELL_2588_15521,12.94208495945946,77.60845341891893,24.64775157508301,1.7837837837837838,1.0,0.0,Volatile,0.007651,ADUGODI,25.238757875415043,17.0,37.0,April-2024-proxy (last observed window)
273,CELL_2583_15517,12.916397631428572,77.58619326857142,24.8912264155143,1.2571428571428571,1.0,0.0599150746528474,Volatile,0.007649,J.P. NAGAR,29.456132077571496,17.0,35.0,April-2024-proxy (last observed window)
274,CELL_2583_15527,12.916352344999998,77.63709734,20.88402073804049,1.1,1.0,0.5195217226554357,Persistent,0.007635,HSR LAYOUT,22.753437023535767,20.666666666666668,20.0,April-2024-proxy (last observed window)
275,CELL_2588_15549,12.942843466666666,77.74822827222222,20.34313344787666,2.305555555555556,1.0,0.5016623758793964,Persistent,0.00761,WHITEFIELD,16.382333906049958,23.33333333333333,18.0,April-2024-proxy (last observed window)
276,CELL_2587_15521,12.93757655,77.60770555,24.724060199037705,1.2,1.0,0.3186277000179039,Volatile,0.007587,MICO LAYOUT,21.12030099518852,35.0,10.0,April-2024-proxy (last observed window)
277,CELL_2588_15504,12.940470238461538,77.5245410076923,24.53897697115945,1.4615384615384617,0.7333333333333333,0.0,Volatile,0.007568,BYATARAYANAPURA,14.028218189130577,35.666666666666664,13.0,April-2024-proxy (last observed window)
278,CELL_2579_15519,12.895089082051282,77.59923589230769,24.691399838619542,1.0256410256410255,1.0,0.2471836791844514,Volatile,0.007551,J.P. NAGAR,19.956999193097737,18.0,39.0,April-2024-proxy (last observed window)
279,CELL_2594_15525,12.97336850625,77.6261612375,24.673053963889505,1.0,1.0,0.4866609699170383,Volatile,0.007541,HALASUR,23.5319364861142,30.33333333333333,16.0,April-2024-proxy (last observed window)
280,CELL_2600_15551,13.002772969553194,77.75714509206836,24.610535379670992,1.0,1.0,0.3358283603298401,Volatile,0.007522,MAHADEVAPURA,19.052676898354967,20.0,36.0,April-2024-proxy (last observed window)
281,CELL_2599_15535,12.999781018181816,77.67631873636364,24.265968824339623,1.7272727272727273,1.0,0.0,Volatile,0.007521,MAHADEVAPURA,21.496510788364763,33.333333333333336,11.0,April-2024-proxy (last observed window)
282,CELL_2593_15527,12.968697183333337,77.63698558,24.200730297402007,1.75,1.0,0.481080620047094,Volatile,0.007504,JEEVANBHEEMANAGAR,18.50365148701003,23.0,30.0,April-2024-proxy (last observed window)
283,CELL_2583_15524,12.918787667857144,77.62183574642857,24.343882063392364,1.3392857142857142,1.0,0.1897881676398456,Volatile,0.007488,MADIWALA,23.88607698362849,22.33333333333333,28.0,April-2024-proxy (last observed window)
284,CELL_2598_15519,12.991192407692306,77.5986948,24.29016205028145,1.0769230769230769,1.0,0.358033324758043,Volatile,0.007432,HIGH GROUND,24.11747691807393,23.33333333333333,26.0,April-2024-proxy (last observed window)
285,CELL_2611_15509,13.057144064705884,77.54699047647058,24.19613806478184,1.0588235294117647,1.0,0.3533371515958468,Volatile,0.0074,JALAHALLI,17.980690323909183,31.0,17.0,April-2024-proxy (last observed window)
286,CELL_2583_15519,12.91702314,77.59655932000001,23.791117975441264,1.2,1.0,0.001043526362036,Volatile,0.007293,JAYANAGARA,20.62225654387297,36.333333333333336,5.0,April-2024-proxy (last observed window)
287,CELL_2613_15518,13.067929094067214,77.59316625690583,23.77302368742757,1.119047619047619,1.0,0.0,Volatile,0.007276,KODIGEHALLI,19.03178510380454,27.33333333333333,21.0,April-2024-proxy (last observed window)
288,CELL_2589_15518,12.94598486,77.59346054666666,19.864945803399824,1.0,1.0,0.5783964857783219,Persistent,0.007236,WILSON GARDEN,28.491395683665782,19.33333333333333,15.0,April-2024-proxy (last observed window)
289,CELL_2580_15540,12.903839525440866,77.70361857664258,23.57093863484204,1.0,1.0,0.3013827115634201,Volatile,0.007195,BELLANDUR,19.688026507543533,26.666666666666668,21.0,April-2024-proxy (last observed window)
290,CELL_2601_15516,13.006539848387096,77.58127052580645,22.91088865283552,1.5161290322580645,1.0,0.1340378582342575,Volatile,0.007059,SADASHIVANAGAR,23.887776597510925,17.666666666666668,31.0,April-2024-proxy (last observed window)
291,CELL_2582_15496,12.91264280745303,77.48095001114739,22.85645809573031,1.625,1.0,0.3403529639693823,Volatile,0.007057,KENGERI,21.282290478651536,18.0,32.0,April-2024-proxy (last observed window)
292,CELL_2585_15537,12.92986791824396,77.68530647391596,21.899597273292024,3.103448275862069,1.0,0.2165716369699142,Volatile,0.00695,HAL OLD AIRPORT,23.497986366460125,17.0,29.0,April-2024-proxy (last observed window)
293,CELL_2594_15527,12.970092368181817,77.63929870454545,22.6969566606166,1.0454545454545454,1.0,0.4380262403458382,Volatile,0.006926,JEEVANBHEEMANAGAR,20.484783303082967,24.0,22.0,April-2024-proxy (last observed window)
294,CELL_2591_15531,12.958931255396967,77.65897500609994,21.919266563399383,2.740740740740741,1.0,0.4331128343302044,Volatile,0.006908,JEEVANBHEEMANAGAR,14.096332816996908,22.0,27.0,April-2024-proxy (last observed window)
295,CELL_2590_15519,12.95128112962963,77.59664065555555,22.40864769114558,1.037037037037037,1.0,0.3394217409241835,Volatile,0.006834,WILSON GARDEN,21.543238455727888,20.0,27.0,April-2024-proxy (last observed window)
296,CELL_2600_15523,13.000923306666667,77.61823317333332,22.290469056107813,1.0,1.0,0.1948182935881711,Volatile,0.006792,PULIKESHINAGAR(F.TOWN),23.95234528053906,26.0,15.0,April-2024-proxy (last observed window)
297,CELL_2578_15519,12.89410778125,77.59908448125,22.126433754546937,1.0,1.0,0.2743821001464825,Volatile,0.006741,J.P. NAGAR,18.29883543940137,27.33333333333333,16.0,April-2024-proxy (last observed window)
298,CELL_2600_15544,13.003272066666668,77.72348603333333,21.181431728309207,3.0,1.0,0.0842895846372582,Volatile,0.006701,MAHADEVAPURA,10.573825308212694,36.333333333333336,3.0,April-2024-proxy (last observed window)
299,CELL_2598_15511,12.992299755555557,77.55606221111111,21.87863231453627,1.0,1.0,0.0,Volatile,0.006663,RAJAJINAGAR,13.393161572681352,33.0,9.0,April-2024-proxy (last observed window)
300,CELL_2563_15537,12.818638866666667,77.68915073333334,20.842970299245227,3.5,1.0,0.005949338070881,Volatile,0.006654,ELECTRONIC CITY,9.714851496226146,36.0,3.0,April-2024-proxy (last observed window)
301,CELL_2584_15534,12.923482052273044,77.67272472871991,21.398282722319284,2.0625,1.0,0.481465959631956,Volatile,0.00665,BELLANDUR,19.65808027826309,25.33333333333333,16.0,April-2024-proxy (last observed window)
302,CELL_2595_15524,12.975449533333334,77.62070564444444,21.603873048925703,1.0,1.0,0.2417124555948449,Volatile,0.006576,HALASUR,26.186031911295192,27.33333333333333,9.0,April-2024-proxy (last observed window)
303,CELL_2588_15519,12.944413025925927,77.59714395925927,21.41552674006661,1.0,0.8,0.1768612113014608,Volatile,0.006517,WILSON GARDEN,24.07763370033305,17.0,27.0,April-2024-proxy (last observed window)
304,CELL_2604_15517,13.02452595625,77.58513856875,21.342879057709887,1.0,1.0,0.0674822429631435,Volatile,0.006494,R.T. NAGAR,17.714395288549422,26.0,16.0,April-2024-proxy (last observed window)
305,CELL_2598_15500,12.99017793846154,77.5037628423077,21.129893527681507,1.4615384615384617,1.0,0.3488951697307106,Volatile,0.006487,KAMAKSHIPALYA,19.98280097174087,18.666666666666668,26.0,April-2024-proxy (last observed window)
306,CELL_2585_15521,12.927253876470589,77.60907632352941,20.72509435310817,1.9411764705882355,1.0,0.1361054464681883,Volatile,0.006419,MICO LAYOUT,32.29213843220752,18.33333333333333,17.0,April-2024-proxy (last observed window)
307,CELL_2610_15501,13.0527272125,77.507733025,17.58851543070667,1.0625,1.0,0.6320937217363656,Persistent,0.006385,CHIKKABANAVARA,11.442577153533357,21.0,16.0,April-2024-proxy (last observed window)
308,CELL_2591_15510,12.957770027586209,77.55315033103447,20.2246324285235,2.5517241379310347,1.0,0.2653946839191802,Volatile,0.006333,CHAMARAJPET,21.78982880928416,14.333333333333334,29.0,April-2024-proxy (last observed window)
309,CELL_2581_15527,12.906325214285715,77.63807061428572,20.761104613353545,1.0,1.0,0.4374574845999167,Volatile,0.006311,HSR LAYOUT,22.805523066767723,24.0,14.0,April-2024-proxy (last observed window)
310,CELL_2598_15539,12.99478750332256,77.69796619607928,20.20854715730872,1.4473684210526316,1.0,0.0,Volatile,0.006193,MAHADEVAPURA,20.04273578654361,21.0,19.0,April-2024-proxy (last observed window)
311,CELL_2588_15512,12.941576251515151,77.56248498484848,20.357724623155583,1.0,0.6666666666666666,0.0,Volatile,0.006185,BASAVANAGUDI,18.955289782444588,13.333333333333334,33.0,April-2024-proxy (last observed window)
312,CELL_2601_15551,13.006856025,77.7571354375,16.93389734989293,1.0625,1.0,0.7286974653734029,Persistent,0.006138,MAHADEVAPURA,15.669486749464648,18.0,16.0,April-2024-proxy (last observed window)
313,CELL_2601_15524,13.007102172222222,77.62158913055555,20.157162123946268,1.0,0.6,0.0,Volatile,0.006122,PULIKESHINAGAR(F.TOWN),13.452477286398008,13.333333333333334,36.0,April-2024-proxy (last observed window)
314,CELL_2596_15550,12.983271912903223,77.75208036129031,20.07832310527344,1.1612903225806452,1.0,0.2852415325999439,Volatile,0.006116,WHITEFIELD,11.391615526367207,17.0,31.0,April-2024-proxy (last observed window)
315,CELL_2579_15543,12.896721727272729,77.71996253181818,20.05343332493169,1.0909090909090908,1.0,0.3409037413816271,Volatile,0.0061,WHITEFIELD,18.1004999579918,19.666666666666668,22.0,April-2024-proxy (last observed window)
316,CELL_2596_15526,12.981205645,77.63142509000001,18.40033024181076,5.15,1.0,0.3092564484091999,Volatile,0.006032,HALASUR,19.501651209053765,17.0,20.0,April-2024-proxy (last observed window)
317,CELL_2628_15523,13.1441455625,77.6178419,19.85071865980228,1.0,1.0,0.0321164559396772,Volatile,0.006025,CHIKKAJALA,12.253593299011378,30.0,8.0,April-2024-proxy (last observed window)
318,CELL_2607_15503,13.03914014,77.51875593999999,19.6548719299236,1.5,1.0,0.2605595505660656,Volatile,0.006023,PEENYA,14.10769298295131,30.666666666666668,5.0,April-2024-proxy (last observed window)
319,CELL_2611_15501,13.055176121428572,77.50757162142858,16.534848929781635,1.2857142857142858,1.0,0.5441354367797382,Persistent,0.006014,CHIKKABANAVARA,13.340911315574836,19.33333333333333,14.0,April-2024-proxy (last observed window)
320,CELL_2601_15508,13.00824829090909,77.5433434909091,19.747570941460403,1.0,1.0,0.1448435716158109,Volatile,0.005993,RAJAJINAGAR,24.737854707302,23.0,11.0,April-2024-proxy (last observed window)
321,CELL_2599_15525,12.999481784210523,77.62548221578948,19.589528851275457,1.105263157894737,0.9333333333333332,0.0019116087748969,Volatile,0.005956,PULIKESHINAGAR(F.TOWN),14.447644256377282,22.0,19.0,April-2024-proxy (last observed window)
322,CELL_2575_15508,12.876535940406084,77.54405254155915,16.238100275919926,1.5454545454545454,1.0,0.5229721648000449,Persistent,0.005931,THALAGATTAPURA,14.02383471293296,13.666666666666666,22.0,April-2024-proxy (last observed window)
323,CELL_2591_15518,12.957319023529411,77.59248202352941,16.079730344302277,1.0,1.0,0.6169689271505951,Persistent,0.005808,WILSON GARDEN,17.398651721511396,15.0,17.0,April-2024-proxy (last observed window)
324,CELL_2582_15510,12.911299097788472,77.55191073385602,18.380435315553363,2.962962962962963,1.0,0.186490976038248,Volatile,0.005781,K.S. LAYOUT,15.568843244433491,14.333333333333334,27.0,April-2024-proxy (last observed window)
325,CELL_2571_15517,12.857248267857145,77.58899398214285,19.050704490332794,1.0,1.0,0.233512984026575,Volatile,0.005774,HULIMAVU,14.0868557849973,15.666666666666666,28.0,April-2024-proxy (last observed window)
326,CELL_2591_15530,12.95758492339214,77.6536331258992,15.25929049802403,3.3529411764705883,1.0,0.681126892891835,Persistent,0.005757,JEEVANBHEEMANAGAR,14.963119156786814,14.333333333333334,17.0,April-2024-proxy (last observed window)
327,CELL_2591_15541,12.95656088125,77.70831035625,18.81294274490461,1.0625,0.8,0.0,Volatile,0.005706,HAL OLD AIRPORT,11.731380391189726,23.33333333333333,16.0,April-2024-proxy (last observed window)
328,CELL_2586_15524,12.932930496,77.62307061599999,18.801943009436844,1.0,1.0,0.2220457968113708,Volatile,0.005696,ADUGODI,16.509715047184212,16.0,25.0,April-2024-proxy (last observed window)
329,CELL_2588_15518,12.9448649418592,77.59486058142858,18.75054082269753,1.0,1.0,0.1878023597729411,Volatile,0.005679,WILSON GARDEN,17.252704113487667,18.0,21.0,April-2024-proxy (last observed window)
330,CELL_2581_15539,12.9066457,77.69757487894736,18.69763977715791,1.0,1.0,0.2961183450140949,Volatile,0.005663,BELLANDUR,14.154865552456206,20.33333333333333,19.0,April-2024-proxy (last observed window)
331,CELL_2595_15519,12.978308542857144,77.59913122857142,18.51798660473837,1.1428571428571428,0.8,0.0,Volatile,0.005622,CUBBON PARK,15.75659969035854,22.33333333333333,14.0,April-2024-proxy (last observed window)
332,CELL_2603_15541,13.01785056,77.708889024,17.5198481256292,2.56,1.0,0.2339134137394892,Volatile,0.005458,K.R. PURA,11.765907294812656,15.333333333333334,25.0,April-2024-proxy (last observed window)
333,CELL_2619_15516,13.097804941935484,77.58428148387097,17.578712676961587,1.064516129032258,0.7333333333333333,0.0,Volatile,0.005318,YELAHANKA,14.726896718141273,10.666666666666666,31.0,April-2024-proxy (last observed window)
334,CELL_2602_15506,13.01401444137931,77.53261210344829,17.30755778371374,1.7758620689655171,0.5333333333333333,0.0,Volatile,0.005307,RAJAJINAGAR,18.87112225190204,9.666666666666666,29.0,April-2024-proxy (last observed window)
335,CELL_2568_15530,12.840613079166667,77.65122078750001,17.423669852218215,1.1041666666666667,1.0,0.4647947041740499,Volatile,0.005273,ELECTRONIC CITY,11.118349261091076,16.0,24.0,April-2024-proxy (last observed window)
336,CELL_2593_15529,12.969192403319154,77.6477263090806,17.272344700718776,1.3636363636363635,1.0,0.1108176241554729,Volatile,0.005253,JEEVANBHEEMANAGAR,21.52839017026055,19.33333333333333,11.0,April-2024-proxy (last observed window)
337,CELL_2596_15541,12.983780253846154,77.70826181538462,17.31915143677631,1.1538461538461535,1.0,0.0053641814600512,Volatile,0.005245,MAHADEVAPURA,11.26242385054822,22.33333333333333,13.0,April-2024-proxy (last observed window)
338,CELL_2581_15509,12.90759746035711,77.54679664189875,17.147957492721055,1.4210526315789471,1.0,0.0,Volatile,0.005219,K.S. LAYOUT,22.23978746360528,14.0,19.0,April-2024-proxy (last observed window)
339,CELL_2588_15516,12.941321934615384,77.58341495384614,17.248570391558015,1.0,0.7333333333333333,0.0,Volatile,0.005207,WILSON GARDEN,23.909518624456744,9.333333333333334,26.0,April-2024-proxy (last observed window)
340,CELL_2580_15528,12.90346303818331,77.64202971590503,16.66586250694482,1.1842105263157894,0.8,0.0603114352497466,Volatile,0.005043,HSR LAYOUT,13.16264586805743,16.666666666666668,19.0,April-2024-proxy (last observed window)
341,CELL_2613_15517,13.06979043076923,77.58726172307692,16.704322705536377,1.0,1.0,0.1514256854305932,Volatile,0.005036,KODIGEHALLI,14.854946861015208,19.666666666666668,13.0,April-2024-proxy (last observed window)
342,CELL_2611_15515,13.059737148361515,77.57679063865714,16.578311831528993,1.0,1.0,0.3105464044710392,Volatile,0.004996,KODIGEHALLI,15.724892490978304,16.666666666666668,17.0,April-2024-proxy (last observed window)
343,CELL_2608_15517,13.04109335,77.58963545,16.444868257693898,1.25,1.0,0.0858605754186264,Volatile,0.004979,HEBBALA,13.724341288469502,25.0,4.0,April-2024-proxy (last observed window)
344,CELL_2593_15549,12.968099733333334,77.74960820476191,16.1659952771522,2.0,1.0,0.4925926725758344,Volatile,0.004964,WHITEFIELD,12.663309719094324,14.666666666666666,21.0,April-2024-proxy (last observed window)
345,CELL_2584_15520,12.920920179166666,77.60066349166667,16.33837135194627,1.125,0.9333333333333332,0.0,Volatile,0.004933,MICO LAYOUT,14.85852342639802,12.333333333333334,24.0,April-2024-proxy (last observed window)
346,CELL_2607_15547,13.0357895125,77.73542194375,15.314625810909934,4.1875,1.0,0.16833500334169,Volatile,0.004892,K.R. PURA,11.739795721216344,16.333333333333332,16.0,April-2024-proxy (last observed window)
347,CELL_2598_15543,12.993226766666668,77.71726454666667,15.108980757808167,2.533333333333333,1.0,0.0,Volatile,0.004674,MAHADEVAPURA,15.54490378904084,15.0,15.0,April-2024-proxy (last observed window)
348,CELL_2580_15525,12.9031488375,77.6263206,15.404483210618093,1.0416666666666667,1.0,0.1765552693168801,Volatile,0.004631,MADIWALA,10.189082719757115,12.333333333333334,24.0,April-2024-proxy (last observed window)
349,CELL_2581_15508,12.906071738461538,77.54212806923077,12.88723378977008,1.0,1.0,0.636681957508301,Persistent,0.004603,K.S. LAYOUT,15.769502282183735,11.666666666666666,13.0,April-2024-proxy (last observed window)
350,CELL_2584_15522,12.920834416666668,77.61047713333333,15.075188998356207,1.7222222222222223,1.0,0.2756219205505587,Volatile,0.004589,MICO LAYOUT,20.87594499178105,11.0,18.0,April-2024-proxy (last observed window)
351,CELL_2583_15523,12.915464933333332,77.61574725833333,15.046586777835216,1.0,0.4,0.0,Volatile,0.004515,MICO LAYOUT,19.23293388917609,8.0,24.0,April-2024-proxy (last observed window)
352,CELL_2598_15515,12.993667785714283,77.57723842857142,12.60911438871891,1.0,1.0,0.6686543182110916,Persistent,0.004498,SHESHADRIPURAM,16.212238610261213,10.333333333333334,14.0,April-2024-proxy (last observed window)
353,CELL_2587_15549,12.938039981206758,77.7469895695641,14.290340909582858,2.636363636363636,1.0,0.429078326656427,Volatile,0.004417,WHITEFIELD,16.618371214580954,15.333333333333334,11.0,April-2024-proxy (last observed window)
354,CELL_2594_15520,12.9719155,77.60142675,14.61598919206139,1.0,1.0,0.2281596019901522,Volatile,0.00438,CUBBON PARK,18.746612626973626,19.33333333333333,4.0,April-2024-proxy (last observed window)
355,CELL_2597_15541,12.985881621428572,77.70851807857142,14.002667264837797,3.0,0.9333333333333332,0.0,Volatile,0.004354,MAHADEVAPURA,15.680002990855645,13.333333333333334,14.0,April-2024-proxy (last observed window)
356,CELL_2602_15525,13.01319382857143,77.62658378571429,14.45053329416978,1.0714285714285714,1.0,0.4461755365179631,Volatile,0.004334,BANASWADI,11.2526664708489,16.0,14.0,April-2024-proxy (last observed window)
357,CELL_2597_15501,12.98902978,77.50783982,14.361352111680116,1.0,1.0,0.4992542874305198,Volatile,0.0043,KAMAKSHIPALYA,15.140093891733912,19.666666666666668,5.0,April-2024-proxy (last observed window)
358,CELL_2600_15518,13.0033634,77.593999815,14.360418937627912,1.0,0.9333333333333332,0.0,Volatile,0.004299,R.T. NAGAR,12.635428021472896,11.666666666666666,20.0,April-2024-proxy (last observed window)
359,CELL_2604_15510,13.021910915,77.55248128000001,14.17942819857771,1.6,0.9333333333333332,0.1211798846754884,Volatile,0.004293,YESHWANTHPURA,14.23047432622189,10.666666666666666,20.0,April-2024-proxy (last observed window)
360,CELL_2581_15518,12.906250088235296,77.59180526470588,14.222628706859364,1.2352941176470589,1.0,0.3258608172763853,Volatile,0.004276,J.P. NAGAR,15.61314353429682,12.0,17.0,April-2024-proxy (last observed window)
361,CELL_2598_15513,12.992700742857142,77.56713382857143,11.682493020148398,2.0,1.0,0.5967991958480129,Persistent,0.004232,SHESHADRIPURAM,16.245798434075322,12.666666666666666,7.0,April-2024-proxy (last observed window)
362,CELL_2582_15528,12.912003026666666,77.64421184,14.0756546005345,1.0,1.0,0.0047634111586355,Volatile,0.00421,HSR LAYOUT,14.54493966933916,13.333333333333334,15.0,April-2024-proxy (last observed window)
363,CELL_2583_15533,12.918759576470588,77.66963048235294,14.04269864174003,1.1176470588235294,1.0,0.4346509922229187,Volatile,0.004209,BELLANDUR,12.21349320870015,13.0,17.0,April-2024-proxy (last observed window)
364,CELL_2600_15526,13.00218574618106,77.63309944073481,13.73556743968945,1.8,1.0,0.0,Volatile,0.004168,BANASWADI,12.01117053178058,19.666666666666668,5.0,April-2024-proxy (last observed window)
365,CELL_2585_15519,12.927866257142856,77.59866755714286,13.61550822223864,1.9285714285714288,1.0,0.2223841626274937,Volatile,0.004141,JAYANAGARA,19.24420777785986,15.333333333333334,7.0,April-2024-proxy (last observed window)
366,CELL_2585_15524,12.927130166666666,77.62098472666666,13.79772566840082,1.0,0.9333333333333332,0.1715681126474855,Volatile,0.004122,MADIWALA,16.488628342004098,12.0,15.0,April-2024-proxy (last observed window)
367,CELL_2587_15504,12.939037363636364,77.52295333636363,13.452008742725116,1.7272727272727273,0.9333333333333332,0.0,Volatile,0.004072,BYATARAYANAPURA,19.92671038029225,12.333333333333334,11.0,April-2024-proxy (last observed window)
368,CELL_2581_15517,12.90585625,77.58581703333333,13.449550009623266,1.1666666666666667,1.0,0.1553483645575248,Volatile,0.004026,J.P. NAGAR,18.414416714783,12.333333333333334,12.0,April-2024-proxy (last observed window)
369,CELL_2593_15520,12.9682084,77.60203856666666,13.429437116165673,1.0,1.0,0.1156954937162225,Volatile,0.004007,ASHOK NAGAR,10.147185580828356,21.0,3.0,April-2024-proxy (last observed window)
370,CELL_2588_15517,12.94315666923077,77.58568713076923,13.26275440752591,1.1538461538461535,1.0,0.478250805250049,Volatile,0.003966,WILSON GARDEN,16.81377203762954,12.0,13.0,April-2024-proxy (last observed window)
371,CELL_2584_15530,12.923089833333334,77.65141836666668,13.292516139309177,1.0,1.0,0.4850421814245296,Volatile,0.003964,HSR LAYOUT,14.2959140298792,13.666666666666666,12.0,April-2024-proxy (last observed window)
372,CELL_2592_15509,12.964183028571428,77.54940185714285,13.188181767965713,1.0,1.0,0.4909110120684832,Volatile,0.003931,MAGADI ROAD,17.44090883982857,11.0,14.0,April-2024-proxy (last observed window)
373,CELL_2591_15546,12.956311567011324,77.73144363123667,12.877235526829574,2.125,1.0,0.041801022817013,Volatile,0.003919,WHITEFIELD,15.55284430081454,12.333333333333334,12.0,April-2024-proxy (last observed window)
374,CELL_2592_15513,12.96286306,77.56713944666667,12.982078862808464,1.6,1.0,0.2992836092914533,Volatile,0.003912,CHAMARAJPET,19.91039431404232,9.0,15.0,April-2024-proxy (last observed window)
375,CELL_2600_15542,13.004373986666668,77.71087831333334,13.121841921029572,1.0,1.0,0.4857072415247144,Volatile,0.00391,K.R. PURA,13.942542938481203,11.666666666666666,15.0,April-2024-proxy (last observed window)
376,CELL_2589_15505,12.945781088888888,77.52893174444445,12.95883298591863,1.2222222222222223,1.0,0.275431162690528,Volatile,0.003876,BYATARAYANAPURA,22.960831596259805,11.333333333333334,9.0,April-2024-proxy (last observed window)
377,CELL_2596_15529,12.9811812625,77.64630708125,12.661142768114802,1.125,0.8,0.0826777250759659,Volatile,0.003774,JEEVANBHEEMANAGAR,10.972380507240672,11.333333333333334,16.0,April-2024-proxy (last observed window)
